model_index,rmspe,tau
0,0.9515151509401789,1.2246230146625667
0,0.960171848841879,1.208036414410425
0,0.9497532001459608,1.2288073903087444
0,0.9706505276485148,1.2352719445730032
0,1.0689737201067202,1.2335235771903064
0,0.9727036821080072,1.2572321368669495
0,0.9216896925996563,1.2219260902493279
0,0.9446454934470689,1.2496141731196013
0,0.9925943733500555,1.2051217505512464
0,0.9550113497454924,1.220410343320965
0,0.9363326049570503,1.2360255663669593
0,0.999691581936334,1.2219551847418657
0,0.9674661900453966,1.1901651078348807
0,0.9856841045849266,1.2326112694396603
0,0.9389045192062361,1.22752225809858
0,0.9114963364927886,1.2396760908997526
0,1.0135707438980992,1.234053508028738
0,0.9714154546306737,1.2231198670000134
0,0.950912784496967,1.214829947389612
0,1.0560367316927632,1.2508159977174498
0,0.9894775208276525,1.2189027637347878
0,0.9680662462855404,1.2171734011257511
0,0.9216627814129157,1.2292067046083621
0,0.9621960255929375,1.2413402986169322
0,0.978518048062753,1.219270310284645
0,0.9642826287905341,1.2397700945390258
0,0.9801086381618641,1.2120155747071362
0,0.9041050385098989,1.2228082343858793
0,1.0268786367819036,1.220898494372769
0,0.967025221293333,1.261272793914002
0,0.9143714990866418,1.2192682170893512
0,0.9987114988657075,1.2271954532373586
0,0.9724319990396963,1.2325931514472475
0,0.9353550567106129,1.2249281311903581
0,0.9208861479394217,1.236241837096347
0,0.9659252724426103,1.23700354871916
0,1.0042472602917687,1.2188428763932069
0,1.0520636044303375,1.2322053289249602
0,0.9204835835215742,1.2259347669642955
0,0.968235028990328,1.237392629028936
0,0.9490553689416068,1.2162796959283657
0,0.9984133534001114,1.2184203977223458
0,0.9800114085317203,1.2415903611539445
0,0.9285548174959078,1.2128238203470698
0,0.929881711569407,1.2303474324210817
0,0.937698055313366,1.242806662961991
0,0.9367949655337624,1.2225227617746393
0,1.0225183262148407,1.2339144825267856
0,1.081310694026509,1.2296184318525354
0,0.9469068669775585,1.23764961210913
0,0.9530567541618243,1.2052144464057137
0,0.9549774783033285,1.2350141861803925
0,1.0277099427838878,1.2222986724344316
0,0.976399176754446,1.22019416687266
0,0.950864268340598,1.2321368267691533
0,0.9752463866210379,1.2316231514297455
0,0.9480791964614516,1.2286096324616718
0,0.9031627988766756,1.2176707542721823
0,0.9570916134261126,1.2477505620453921
0,1.0022854539534296,1.22561082672626
0,0.9483853335635783,1.217188889934996
0,1.0874880547360004,1.2334930198582756
0,0.9631171504546089,1.2074838715664082
0,0.9572638810279562,1.2242932511629474
0,1.0216624275503532,1.2102165634090163
0,0.951796657774393,1.240775025435714
0,0.8912565825517315,1.2328061419673408
0,0.9908084088564244,1.2427427408032892
0,0.9436597768819843,1.2186185376377974
0,0.9573591382736146,1.2424168709272856
0,0.9185417111112962,1.2290049388055053
0,0.9764904853806866,1.2195463498038857
0,0.991971238661959,1.2289478331483468
0,0.9621401378286779,1.2365483385622698
0,0.970549913023151,1.214932292662777
0,0.9410051192902645,1.2354288760653875
0,0.9601085832468422,1.2306595119672716
0,0.9933417078491964,1.2183269922588074
0,0.9315612876946493,1.2348691982890485
0,1.012712527363849,1.2293342638044442
0,1.0257446299556665,1.231346991806512
0,0.9563894110979959,1.2347961850876192
0,0.9288701260173479,1.2251045892048182
0,1.0038097607567449,1.2214224118265613
0,0.961435894574131,1.214640850520337
0,0.9689660383473285,1.229799510245652
0,0.9822199209618887,1.2368659557371129
0,0.9116250959089385,1.2216401596773423
0,0.9763725192412407,1.2373752375410714
0,0.9444011090118751,1.2424019826216157
0,0.9858568668891405,1.2360507340194196
0,0.9304875600970975,1.2281752583072125
0,0.9562828663540063,1.2353479676152848
0,0.9205977847281142,1.2199763282965872
0,0.9592549354682474,1.2333837552084232
0,0.9733035329832528,1.2315163093917494
0,1.0547552038209265,1.2225321752480618
0,0.9430977414557865,1.2519845612045475
0,0.9324215089097956,1.2272901796226594
0,1.0261270374231435,1.219745130405433
0,0.9535578455632535,1.220074020891441
0,0.9662548708126941,1.231315570165439
0,0.9410333862812497,1.2046746558268853
0,0.9429857231631136,1.217592273264286
0,0.9367624202249241,1.2161113889982287
0,1.0706513224215313,1.2349992098202303
0,0.9200140855962012,1.2349583341535877
0,0.9484541811485053,1.2363387117907716
0,0.9719307538025304,1.2439770156767505
0,1.0045072299905182,1.2400113948603009
0,0.943929527979281,1.2260998208081062
0,1.1008931319795783,1.242694079034119
0,0.9519741401625604,1.2292191614297518
0,0.9666693547697588,1.218190922280734
0,0.9566930787939987,1.2460713158628562
0,0.9405118175014571,1.2197684908901638
0,0.9948253019078931,1.231461772917526
0,0.9662228825095139,1.223818239398995
0,0.9327854533129907,1.219922351258137
0,0.9397945325421427,1.224512168885403
1,0.9839794966938094,1.2266878923363371
1,0.9225223670650475,1.2338905215262719
1,0.9815499591266249,1.2209643741518195
1,0.9739662635244403,1.2367079920218922
1,0.9982902569918028,1.2610854211196008
1,0.9451294706584096,1.234489042759087
1,0.9595574602591357,1.2389732910684674
1,0.9382814634906643,1.2029681174206777
1,1.0427543989436123,1.2277162559830817
1,0.9700233021145247,1.2343432900772333
1,0.9410725024386419,1.2238674047282045
1,0.9414199954174992,1.2353212660836623
1,0.9397923470968932,1.2258594595773702
1,0.9801722734685848,1.246441423406955
1,0.9416479179444477,1.2266304966037997
1,1.0610577608301592,1.2316893014770134
1,1.0519866378906804,1.2453443673824773
1,0.966911199491156,1.2385349671192207
1,0.9675376532409826,1.224754797913787
1,0.9518506185370057,1.2530251013496865
1,0.9329201664691815,1.2467834484054747
1,0.978218634951335,1.2439222673436898
1,1.03922403285238,1.2346922764783754
1,0.9476692163424408,1.2212596857767457
1,1.0144815480125282,1.2061341888416615
1,0.9470919023055998,1.2330803101861727
1,0.9504962882291751,1.224148504155997
1,0.9739231276685356,1.2283124985011984
1,0.956279892908606,1.2631869870126116
1,0.9501226811968604,1.2183467236339767
1,1.0435644228996033,1.253554362496324
1,0.938306439632691,1.2368502917352444
1,0.9773147641999087,1.2261884150332762
1,0.92704218847075,1.21986434438441
1,0.9597847677995023,1.204850777023405
1,0.9845546916734135,1.2428256248826373
1,0.989616646850829,1.2466461707909455
1,0.9631989592853363,1.2096018554282404
1,0.9554692880940947,1.2394224199813595
1,0.9355049369230216,1.2322435800842373
1,0.9461143804865754,1.234129225165698
1,0.9616821055193008,1.2201130798462847
1,0.955318228364339,1.2340956506594174
1,0.955583456847034,1.2273902158737855
1,1.0888713612658663,1.2467302320795495
1,0.9805457176246801,1.226594504469652
1,0.9147517441602363,1.217699125452573
1,1.028530895437247,1.2391077408598554
1,0.9394329021851843,1.2486831271769916
1,0.9446814369994785,1.224884935120922
1,0.9681703691221331,1.2330340176795906
1,1.0045467649304012,1.231395973090025
1,0.9524592033993349,1.232454087510085
1,0.9277986792200206,1.2249299339980355
1,0.9727695160696006,1.2479616496523582
1,0.929663212662977,1.2306603517123735
1,0.9736123263912516,1.2165606737488155
1,1.033588870893208,1.2242442854325486
1,0.9518157199631012,1.2395143340289845
1,0.9754754735810582,1.2568188984914848
1,0.9196856755301699,1.252434513896755
1,1.09580130696298,1.258195031208289
1,0.9414403327744316,1.239752736113162
1,0.941863946882352,1.2468284767654527
1,0.9621437678942004,1.23225762114254
