model_index,rmspe,tau
0,0.9287377717475851,1.2277302756123851
0,0.9375325324851022,1.237814096246871
0,0.9688378817655305,1.2308942956216338
0,1.0680311829512514,1.2252194779060934
0,0.9474886387443409,1.2218005693487684
0,0.9381505401448904,1.2143307307689395
0,0.9467408843585202,1.2410488061757776
0,0.9560963812845003,1.2243981924060172
0,0.9951429528547607,1.212145194680771
0,1.0047472354058433,1.244212526550181
0,0.9473127362175309,1.225421296782335
0,0.9883618063718973,1.2342106362883043
0,0.9943181171131529,1.2250226257362598
0,0.9229671772666477,1.2283864521656116
0,0.9226928087864197,1.224960229704139
0,0.9789705840040833,1.2281612137003373
0,1.0533103310890917,1.2113854296225488
0,0.9888650990966567,1.2351189136211194
0,0.925210853055758,1.247269620375708
0,0.9347218340475277,1.2244237407053542
0,1.0517164358459907,1.2516673302976271
0,0.9601496539768735,1.228257764979392
0,0.9568498758048757,1.2247618327410676
0,0.9161732459853398,1.2379866441606746
0,0.9686071364575519,1.2354295826940391
0,0.9985641076999727,1.2320799221316632
0,0.9773246014147444,1.2347584876209807
0,0.9504401241076363,1.2263491613869468
0,0.9533060413660019,1.2217286572786825
0,0.934861519979127,1.2244333860801775
0,0.944982960840489,1.2144009013398045
0,0.8927312990874504,1.2252956271902327
0,1.004707948995787,1.2171707710233415
0,0.9343127430354141,1.237923128620533
0,1.0804518883626673,1.224884894456594
0,0.9670644928975336,1.2408367861848784
0,0.9742517227224099,1.237009958475485
0,0.959091163853837,1.2019105613468164
0,0.9401449690648309,1.2443324326460978
0,0.9854388240492049,1.2453737568467087
0,1.0074219800922575,1.235429553503733
0,0.9492483430594085,1.2408489834724008
0,0.9283914411345103,1.2240614690858582
0,0.9466946419886381,1.238837762197216
0,1.0417535404871965,1.2313735243895716
0,1.0203458296999317,1.228737052635972
0,0.9186680462349908,1.2190773217103115
0,0.9805907392252357,1.2214709977640983
0,0.9049147102641372,1.238106433820002
0,0.9454451611941217,1.215711275929882
0,0.9429447938367763,1.2172946979387942
0,0.9475497809703808,1.2316978006442396
0,0.9947322901057275,1.2249680776294385
0,0.9658817034149886,1.226185871264812
0,1.041546139776979,1.2351905107488883
0,0.9515164811648653,1.2311961681766497
0,0.9602301556202084,1.232881359329222
