model_index,rmspe,tau
0,0.9338219408706412,1.2339204591323807
0,0.9654034881244401,1.2388306425749078
0,1.0251273150041245,1.2286569560917049
0,0.9829116710567841,1.2337103280838204
0,0.9309297157826026,1.2142714372238999
0,0.958196925558967,1.2191200581838477
0,0.9124119198272073,1.2332490493838384
0,0.966868425588828,1.22110719583906
0,0.9431768428001017,1.2311153868723639
0,1.0380604281408021,1.2238725892476237
0,0.9595579366292316,1.2159516309188534
0,0.9644375113625315,1.2271837946205537
0,0.9507125355304565,1.2252906229405987
0,0.9427605692286095,1.235650041276331
0,1.0559140633672828,1.2226803044960546
0,0.9516192457143166,1.224842727889912
0,0.973456393194768,1.2403729217633253
0,0.9370932356012897,1.2241808236617382
0,0.9688668297029057,1.221389570722135
0,0.9612199345496124,1.2322770418467686
0,0.9292085112864854,1.2194583700350652
0,0.9591660355710959,1.2323896299543529
0,0.9613411895398841,1.2252518213896053
0,0.9272893245697214,1.2300817608687844
0,1.028041715369237,1.226011438848571
0,0.9074071242733146,1.2264561988104863
0,0.9571309502332329,1.218473874444207
0,0.9878817766161113,1.2483796363407131
0,1.0947679220232163,1.2317262028246234
0,0.9476790335331243,1.2335148563440934
0,0.930920750681008,1.2261518649161245
0,0.948706593239218,1.2290664767829205
0,0.9551243330223567,1.2419559165667873
0,0.9917829352249183,1.2149781242249444
0,0.9525329726548296,1.2277261066918979
0,0.9516996414501205,1.2301592061033153
0,1.1080970507817405,1.2389545472949035
0,0.9944787554298282,1.228258345047173
0,0.9554981354975413,1.2169912854355547
0,0.9138064071294885,1.225497945462563
0,0.9278676906100286,1.244224889933083
0,1.0827542538696915,1.2264619619060553
0,0.9762205287115042,1.2355567327955128
0,0.9518795135139773,1.2339261902200152
0,0.9003157210221042,1.2302623725661868
0,0.9554781731341014,1.232608735492701
0,0.9439495499343288,1.2086194415283702
0,0.9764243803253934,1.2137160339690274
0,0.9538688232856367,1.2345621667846465
0,0.9901583259300111,1.2378773562932273
0,0.9442886805976317,1.2208394932173938
0,1.0370586169951086,1.2209015958645646
0,0.9560853962891243,1.235184740621335
0,0.9228831983380649,1.2300176388029187
0,1.0582492281114226,1.2335691183321902
0,0.9702518888137521,1.2406031825439
0,0.9214514388837858,1.2171355013608016
0,0.9408063760338282,1.2109233655426626
0,0.974245515033664,1.2402625370790819
0,0.9591791157054427,1.2230143670135687
0,0.9779488516077504,1.2164882808116118
0,1.0204507561079919,1.2344214694922395
0,0.9746240564178156,1.221203786218521
0,0.9422166121430592,1.2385435640085456
0,0.9601335921746277,1.2247519714646797
0,0.9623394156445104,1.2556361759996808
0,1.0783926941434745,1.2393374299784714
0,0.9264726616360891,1.229831596971711
0,0.9609079174649517,1.206569355894688
0,0.9625400779826733,1.2246912521511628
0,1.0737616589480654,1.2351191007818294
0,0.9460117597311919,1.2311110227411992
0,0.971133842815501,1.2374642801429991
0,0.926399547840932,1.2194492237560306
0,0.9551745578692907,1.215663492005064
0,0.9653994499510119,1.2438239113943397
0,0.993141268451229,1.2588575296566082
0,0.9523731850025874,1.225068205228646
0,0.9579633824886096,1.212979748352395
0,0.9259904483237237,1.2065421616610918
