model_index,rmspe,tau
0,0.9317935875242132,1.2425546193973975
0,0.9757611890898141,1.2190317488809495
0,0.9627251277370988,1.2347954501437584
0,0.9631045438885545,1.2241614870957187
0,0.9267460208698012,1.2203461434233533
0,0.9669451007130253,1.2378567067738473
0,0.9604758346834363,1.2041836023025088
0,1.0569772405180502,1.2363491408263545
0,0.9351298416960779,1.2344454740979325
0,0.9733927698432208,1.2057581701396303
0,0.9508805527301281,1.2160686043860507
0,1.0547447214706618,1.234104026303111
0,0.9441483427236376,1.2084984281169777
0,1.014943720204176,1.2283447064188435
0,0.9605247451660859,1.2598877190818085
0,0.9544107188113466,1.2213608026308211
0,0.921705460337046,1.2121413750837304
0,0.977558197997276,1.231558981833999
0,0.9227593160683609,1.2476841983593825
0,0.9953148172016959,1.2411009658438652
0,0.9331781247251228,1.214363753890622
0,1.004739759944872,1.237587621749975
0,0.9501721826320344,1.2221355277712147
0,1.028729083889601,1.229021161142417
0,0.9761427350287584,1.233463026423822
0,0.9194763821811982,1.226989269309733
0,0.9701450426278223,1.232475780483701
0,0.9890502346247403,1.2240093126472933
0,0.9664740061596973,1.2396975797968879
0,0.9176137980428776,1.230600045492338
0,0.9722824299664607,1.248671813526645
0,0.9395877363395033,1.2190895693634174
0,0.9004970298006902,1.2176958400141542
0,1.005566157145496,1.2273422209841165
0,0.9797665876587407,1.2169655567685027
0,1.0389000423817478,1.2421285774982278
0,0.942118820114219,1.2270068757325319
0,0.9697116476912695,1.238054452380602
0,0.9660285398570941,1.2169381765325968
0,0.9517371894381678,1.221965683429053
0,0.9744893304502874,1.2260520465493894
0,0.932756988050339,1.2339276154290992
0,0.9724428314560493,1.2129320811927187
0,1.0612035569000347,1.2317741793656376
0,0.9635799397397592,1.235632011786927
0,0.9815389787011514,1.2153854274705367
0,0.9124803170988968,1.2387072957743461
0,0.9522477910512049,1.22428823677001
0,0.9622522697567295,1.2467897939528778
0,0.958934955556617,1.2181106415769996
0,0.9563303666993639,1.2296437076080446
0,0.9463249275673101,1.22365811921997
0,0.9505487670665227,1.2141359349203502
0,1.0600495614909182,1.2284695342390834
0,0.957012093073402,1.211080458965766
0,0.9491476956626396,1.2346586622252762
0,0.9631375777949991,1.2103875085125335
0,0.9394578934906328,1.231420780533532
0,0.9641966478626075,1.2384064672075898
0,0.9688005634988787,1.2524443236821545
0,0.965882380762851,1.2302465090358885
0,1.03215223220782,1.2292193620428016
0,0.9148462384566673,1.2330242891751586
0,0.955243073365986,1.2267130190359556
0,0.9054579185809777,1.2266098611465424
0,1.0506460576743772,1.2168977938347745
0,0.9514474990570794,1.238236202392034
0,0.9533954679051331,1.244552643508122
0,0.9719984130324647,1.2202550120322144
0,0.9877873408350579,1.23016439090002
0,0.9567990975205907,1.2508573382596306
0,0.9234242527794407,1.2179798752608655
0,0.9544811644382998,1.2329111695711636
